phi,psi,number
-160.877,-35.123,0.001
-160.9,-34.9,0.001
-160.989,-34,0.001
-161.13,-33.13,0.001
-161.167,-32.833,0.001
-161.294,-32,0.001
-161.358,-31.358,0.001
-161.443,-30.557,0.001
-161.499,-30,0.001
-161.532,-29.532,0.001
-161.594,-28.406,0.001
-161.622,-28,0.001
-161.646,-27.646,0.001
-161.73,-26.27,0.001
-161.748,-26,0.001
-161.743,-25.743,0.001
-161.684,-24.316,0.001
-161.678,-24,0.001
-161.658,-23.658,0.001
-161.573,-22.427,0.001
-161.548,-22,0.001
-161.478,-21.478,0.001
-161.34,-20.66,0.001
-161.258,-20,0.001
-161.147,-19.147,0.001
-161.114,-18.886,0.001
-160.997,-18,0.001
-160.884,-17.116,0.001
-160.852,-16.852,0.001
-160.745,-16,0.001
-160.707,-15.293,0.001
-160.663,-14.663,0.001
-160.626,-14,0.001
-160.606,-13.394,0.001
-160.584,-12.584,0.001
-160.566,-12,0.001
-160.566,-11.434,0.001
-160.588,-10.588,0.001
-160.588,-10,0.001
-160.622,-9.378,0.001
-160.668,-8.668,0.001
-160.705,-8,0.001
-160.791,-7.209,0.001
-160.848,-6.848,0.001
-160.931,-6,0.001
-161.035,-5.035,0.001
-161.042,-4.958,0.001
-161.143,-4,0.001
-161.262,-3.262,0.001
-161.333,-2.667,0.001
-161.433,-2,0.001
-161.523,-1.523,0.001
-161.716,-0.284,0.001
-161.767,0,0.001
-161.806,0.194,0.001
-162,1.258,0.001
-162.17,1.83,0.001
-162.198,2,0.001
-162.228,2.228,0.001
-162.454,3.546,0.001
-162.509,4,0.001
-162.59,4.59,0.001
-162.708,5.292,0.001
-162.798,6,0.001
-162.971,6.971,0.001
-162.981,7.019,0.001
-163.142,8,0.001
-163.313,8.687,0.001
-163.43,9.43,0.001
-163.553,10,0.001
-163.649,10.351,0.001
-163.935,11.935,0.001
-163.951,12,0.001
-163.959,12.041,0.001
-164,12.279,0.001
-164.392,13.608,0.001
-164.457,14,0.001
-164.518,14.518,0.001
-164.655,15.345,0.001
-164.725,16,0.001
-164.809,16.809,0.001
-164.861,17.139,0.001
-164.941,18,0.001
-165.007,18.993,0.001
-165.007,19.007,0.001
-165.071,20,0.001
-165.148,20.852,0.001
-165.159,21.159,0.001
-165.228,22,0.001
-165.299,22.701,0.001
-165.343,23.343,0.001
-165.406,24,0.001
-165.449,24.551,0.001
-165.479,25.479,0.001
-165.517,26,0.001
-165.549,26.451,0.001
-165.6,27.6,0.001
-165.627,28,0.001
-165.642,28.358,0.001
-165.686,29.686,0.001
-165.698,30,0.001
-165.707,30.293,0.001
-165.755,31.755,0.001
-165.762,32,0.001
-165.77,32.23,0.001
-165.826,33.826,0.001
-165.832,34,0.001
-165.842,34.158,0.001
-165.977,35.977,0.001
-165.979,36,0.001
-165.981,36.019,0.001
-166,36.178,0.001
-166.304,37.696,0.001
-166.345,38,0.001
-166.395,38.395,0.001
-166.542,39.458,0.001
-166.608,40,0.001
-166.724,40.724,0.001
-166.815,41.185,0.001
-166.935,42,0.001
-167.057,42.943,0.001
-167.066,43.066,0.001
-167.176,44,0.001
-167.311,44.689,0.001
-167.381,45.381,0.001
-167.484,46,0.001
-167.566,46.434,0.001
-167.74,47.74,0.001
-167.784,48,0.001
-167.815,48.185,0.001
-168,49.553,0.001
-168.093,49.907,0.001
-168.107,50,0.001
-168.126,50.126,0.001
-168.429,51.571,0.001
-168.483,52,0.001
-168.549,52.549,0.001
-168.675,53.325,0.001
-168.749,54,0.001
-168.818,54.818,0.001
-168.852,55.148,0.001
-168.922,56,0.001
-168.992,56.992,0.001
-168.993,57.007,0.001
-169.064,58,0.001
-169.126,58.874,0.001
-169.145,59.145,0.001
-169.206,60,0.001
-169.265,60.735,0.001
-169.306,61.306,0.001
-169.361,62,0.001
-169.423,62.577,0.001
-169.539,63.539,0.001
-169.59,64,0.001
-169.638,64.362,0.001
-169.825,65.825,0.001
-169.848,66,0.001
-169.876,66.124,0.001
-170,66.718,0.001
-170.315,67.685,0.001
-170.376,68,0.001
-170.469,68.469,0.001
-170.682,69.318,0.001
-170.802,70,0.001
-171.005,70.995,0.001
-171.007,71.007,0.001
-171.186,72,0.001
-171.367,72.633,0.001
-171.497,73.497,0.001
-171.614,74,0.001
-171.69,74.31,0.001
-171.945,75.945,0.001
-171.957,76,0.001
-171.964,76.036,0.001
-172,76.319,0.001
-172.317,77.683,0.001
-172.355,78,0.001
-172.391,78.391,0.001
-172.53,79.47,0.001
-172.575,80,0.001
-172.658,80.658,0.001
-172.76,81.24,0.001
-172.845,82,0.001
-172.995,82.995,0.001
-172.997,83.003,0.001
-173.137,84,0.001
-173.346,84.654,0.001
-173.528,85.528,0.001
-173.656,86,0.001
-173.747,86.253,0.001
-174,86.981,0.001
-174.397,87.603,0.001
-174.539,88,0.001
-174.861,88.861,0.001
-174.948,89.052,0.001
-175.222,90,0.001
-175.431,90.569,0.001
-175.729,91.729,0.001
-175.814,92,0.001
-175.852,92.148,0.001
-176,92.796,0.001
-176.338,93.662,0.001
-176.421,94,0.001
-176.512,94.512,0.001
-176.693,95.307,0.001
-176.801,96,0.001
-176.874,96.874,0.001
-176.893,97.107,0.001
-176.968,98,0.001
-177.027,98.973,0.001
-177.031,99.031,0.001
-177.091,100,0.001
-177.141,100.859,0.001
-177.154,101.154,0.001
-177.201,102,0.001
-177.28,102.72,0.001
-177.32,103.32,0.001
-177.388,104,0.001
-177.493,104.507,0.001
-177.684,105.684,0.001
-177.745,106,0.001
-177.801,106.199,0.001
-178,106.996,0.001
-178.312,107.688,0.001
-178.394,108,0.001
-178.547,108.547,0.001
-178.785,109.215,0.001
-178.963,110,0.001
-179.164,110.836,0.001
-179.22,111.22,0.001
-179.381,112,0.001
-179.498,112.502,0.001
-179.693,113.693,0.001
-179.756,114,0.001
-179.79,114.21,0.001
-180,115.633,0.001

