phi,psi,number
-41.089,-72.911,0.001
-42,-72.995,0.001
-42.995,-72.995,0.001
-43.005,-72.995,0.001
-44,-72.995,0.001
-44.861,-73.139,0.001
-45.148,-73.148,0.001
-46,-73.261,0.001
-46.613,-73.387,0.001
-47.453,-73.453,0.001
-48,-73.544,0.001
-48.358,-73.642,0.001
-49.916,-73.916,0.001
-50,-73.936,0.001
-50.052,-73.948,0.001
-50.314,-74,0.001
-51.608,-74.392,0.001
-52,-74.456,0.001
-52.562,-74.562,0.001
-53.328,-74.672,0.001
-54,-74.814,0.001
-54.9,-75.1,0.001
-55.148,-75.148,0.001
-56,-75.372,0.001
-56.503,-75.497,0.001
-57.622,-75.622,0.001
-58,-75.697,0.001
-58.261,-75.739,0.001
-59.932,-75.932,0.001
-60,-75.942,0.001
-60.052,-75.948,0.001
-60.627,-76,0.001
-61.807,-76.193,0.001
-62,-76.215,0.001
-62.245,-76.245,0.001
-63.556,-76.444,0.001
-64,-76.496,0.001
-64.511,-76.511,0.001
-65.489,-76.511,0.001
-66,-76.527,0.001
-66.527,-76.527,0.001
-67.473,-76.527,0.001
-68,-76.527,0.001
-68.511,-76.511,0.001
-69.521,-76.479,0.001
-70,-76.465,0.001
-70.425,-76.425,0.001
-71.805,-76.195,0.001
-72,-76.174,0.001
-72.15,-76.15,0.001
-72.811,-76,0.001
-73.817,-75.817,0.001
-74,-75.736,0.001
-74.376,-75.624,0.001
-75.383,-75.383,0.001
-76,-75.168,0.001
-76.943,-74.943,0.001
-77.088,-74.912,0.001
-78,-74.703,0.001
-78.503,-74.503,0.001
-79.686,-74,0.001
-79.91,-73.91,0.001
-80,-73.826,0.001
-80.33,-73.67,0.001
-81.216,-73.216,0.001
-82,-72.898,0.001
-82.65,-72.65,0.001
-83.886,-72,0.001
-83.967,-71.967,0.001
-84,-71.933,0.001
-84.12,-71.88,0.001
-85.304,-71.304,0.001
-86,-71.043,0.001
-86.773,-70.773,0.001
-87.558,-70.442,0.001
-88,-70.27,0.001
-88.177,-70.177,0.001
-88.486,-70,0.001
-89.406,-69.406,0.001
-90,-69.159,0.001
-90.802,-68.802,0.001
-91.514,-68.486,0.001
-92,-68.27,0.001
-92.168,-68.168,0.001
-92.405,-68,0.001
-93.278,-67.278,0.001
-94,-66.937,0.001
-94.592,-66.592,0.001
-95.297,-66,0.001
-95.662,-65.662,0.001
-96,-65.347,0.001
-96.74,-64.74,0.001
-97.572,-64,0.001
-97.79,-63.79,0.001
-98,-63.572,0.001
-98.755,-62.755,0.001
-99.451,-62,0.001
-99.72,-61.72,0.001
-100,-61.405,0.001
-100.649,-60.649,0.001
-101.054,-60,0.001
-101.369,-59.369,0.001
-102,-58.486,0.001
-102.195,-58.195,0.001
-102.347,-58,0.001
-103.015,-57.015,0.001
-103.104,-56.896,0.001
-103.759,-56,0.001
-103.861,-55.861,0.001
-104,-55.652,0.001
-104.607,-54.607,0.001
-104.874,-54,0.001
-105.168,-53.168,0.001
-105.552,-52.448,0.001
-105.759,-52,0.001
-105.847,-51.847,0.001
-106,-51.652,0.001
-106.661,-50.661,0.001
-106.991,-50,0.001
-107.262,-49.262,0.001
-107.825,-48.175,0.001
-107.905,-48,0.001
-107.935,-47.935,0.001
-108,-47.858,0.001
-108.743,-46.743,0.001
-109.143,-46,0.001
-109.345,-45.345,0.001
-109.838,-44.162,0.001
-109.897,-44,0.001
-109.931,-43.931,0.001
-110,-43.858,0.001
-110.762,-42.762,0.001
-111.239,-42,0.001
-111.411,-41.411,0.001
-111.849,-40.151,0.001
-111.897,-40,0.001
-111.931,-39.931,0.001
-112,-39.858,0.001
-112.762,-38.762,0.001
-113.143,-38,0.001
-113.304,-37.304,0.001
-113.608,-36.392,0.001
-113.715,-36,0.001
-113.776,-35.776,0.001
-114,-35.216,0.001
-114.324,-34.324,0.001
-114.405,-34,0.001
-114.572,-33.428,0.001
-114.749,-32.749,0.001
-114.988,-32,0.001
-115.205,-31.205,0.001
-115.358,-30.642,0.001
-115.533,-30,0.001
-115.553,-29.553,0.001
-115.67,-28.33,0.001
-115.686,-28,0.001
-115.701,-27.701,0.001
-115.866,-26.134,0.001
-115.874,-26,0.001
-115.874,-25.874,0.001
-115.874,-24.126,0.001
-115.874,-24,0.001
-115.874,-23.874,0.001
-115.874,-22.126,0.001
-115.874,-22,0.001
-115.874,-21.874,0.001
-115.874,-20.126,0.001
-115.874,-20,0.001
-115.858,-19.858,0.001
-115.686,-18.314,0.001
-115.652,-18,0.001
-115.608,-17.608,0.001
-115.608,-16.392,0.001
-115.552,-16,0.001
-115.518,-15.518,0.001
-115.518,-14.482,0.001
-115.477,-14,0.001
-115.373,-13.373,0.001
-115.373,-12.627,0.001
-115.216,-12,0.001
-114.973,-11.027,0.001
-114.973,-10.973,0.001
-114.811,-10,0.001
-114.649,-9.351,0.001
-114,-8.379,0.001
-113.866,-8.134,0.001
-113.811,-8,0.001
-113.716,-7.716,0.001
-113.477,-6.523,0.001
-113.216,-6,0.001
-113.104,-5.104,0.001
-113.104,-4.896,0.001
-112.955,-4,0.001
-112.521,-3.479,0.001
-112,-3.045,0.001
-111.373,-2.627,0.001
-110.955,-2,0.001
-110.521,-1.479,0.001
-110,-1.045,0.001
-109.104,-0.896,0.001
-108.896,-0.896,0.001
-108,-0.784,0.001
-107.303,-0.697,0.001
-106.454,-0.454,0.001
-106,-0.379,0.001
-105.546,-0.454,0.001
-104.697,-0.697,0.001
-104,-0.784,0.001
-103.216,-0.784,0.001
-102.784,-0.784,0.001
-102,-0.784,0.001
-101.189,-1.189,0.001
-100.432,-1.568,0.001
-100,-1.784,0.001
-99.867,-1.867,0.001
-99.568,-2,0.001
